X,Y,LAST_YEAR,AADT_ALLVE
2497065.155,2408358.436,1987,7000
2501767.388,2394329.281,,
2521315.686,2404986.867,,
2502761.361,2355335.94,,
2443479.433,2360973.759,,
2502015.073,2422816.789,2020,19000
2480152.66,2413623.076,1997,5000
2531309.243,2567809.43,,
2435003.19,2525883.599,,
2517014.201,2380866.183,,
2499321.549,2404840.175,2004,6000
2369247.796,2682345.015,1993,3500
2503111.713,2406255.274,,
2502560.552,2406392.762,,
2512293.419,2372692.742,,
2504555.894,2404892.684,,
2500284.469,2411129.463,2001,10000
2475696.027,2435487.865,,
2502887.594,2355651.205,,
2474285.218,2430154.018,,
2477867.616,2421458.148,,
2486771.67,2419673.158,,
2442261.03,2366278.889,,
2505261.377,2418262.799,,
2495971.649,2405615.061,1992,20000
2524476.464,2388068.141,,
2512794.887,2400587.068,,
2509264.444,2399947.521,2001,5200
2497269.748,2412073.749,1990,23000
2485129.953,2415374.524,1998,18000
2496519.811,2413712.003,1995,18000
2499970.326,2409458.334,1989,10000
2470205.81,2399664.12,,
2485755.426,2409012.231,2013,27000
2505005.078,2416462.862,,
2504067.248,2426495.579,,
2504612.793,2414328.595,,
2499413.204,2412581.382,2018,14000
2753705.829,2434998.469,2013,230
2501088.831,2400161.249,2011,6600
2518840.173,2386348.76,,
2502318.997,2404043.391,,
2524005.708,2388290.172,,
2492807.36,2424148.912,1992,12000
2466333.247,2439039.298,,
2477018.501,2403131.056,,
2376691.869,2350451.999,,
2482203.28,2411157.178,1998,46000
2385487.391,2446137.99,1998,1500
2282141.639,2741613.585,2016,140
2571687.266,2470383.381,2013,290
2412040.189,2438187.214,2013,8800
2424642.491,2517935.061,2006,1100
2501367.544,2405731.821,2011,830
2530889.524,2566891,1998,2800
2392745.5,2445393.079,2010,1100
2494472.276,2408380.146,,
2493306.89,2414329.676,1995,11000
2512439.806,2396443.888,,
2508790.515,2393957.854,,
2512581.803,2390044.883,,
2504108.24,2404041.618,,
2668274.133,2593034.725,,
2500153.488,2422999.315,1986,19000
2502425.582,2412133.955,,
2497128.717,2408626.115,,
2509563.638,2384655.487,1990,14000
2433859.411,2530150.383,1996,1700
2494727.872,2419948.718,1992,5500
2538741.416,2568642.353,2019,4200
2518587.571,2366779.461,,
2477326.863,2596677.962,1991,6300
2472108.487,2402612.141,1996,10000
2474899.433,2430920.496,,
2501218.406,2418543.999,2020,10000
2514895.178,2393228.843,,
2499166.19,2409267.79,1985,12000
2514954.048,2405100.135,1985,33000
2496463.779,2407632.258,,
2514854.965,2393228.791,,
2501608.129,2398296.425,1988,43000
2487902.643,2409813.082,,
2511877.198,2386406.355,1998,23000
2480817.153,2406373.59,1996,9500
2499212.309,2404058.187,1986,5400
2503399.336,2402988.521,,
2521500.982,2543530.535,,
2525132.385,2404245.807,1996,8700
2507809.184,2421981.578,1994,13000
2518235.973,2387462.08,,
2474035.918,2400040.974,,
2496247.088,2425953.491,,
2506792.018,2405821.232,1996,4100
2497024.593,2410678.667,,
2490714.644,2409494.801,,
2502312.804,2455543.388,2013,1100
2497720.824,2454946.984,,
2499256.29,2412894.386,,
2520311.311,2409995.892,2007,8600
2502908.484,2410431.407,,
2508952.678,2388160.407,,
2497490.226,2407348.95,,
2509250.415,2390558.312,2016,14000
2506061.37,2424259.788,2012,36000
2443403.7,2370915.439,1998,11000
2517584.496,2381762.02,,
2488173.571,2421472.414,,
2527367.228,2391011.405,1999,3500
2512253.225,2369728.35,,
2507493.625,2402671.305,2001,8200
2493791.928,2427494.662,,
2481836.489,2406674.7,2002,54000
2613427.018,2368301.625,2000,1500
2527324.264,2388390.993,,
2395535.792,2436997.288,,
2502290.527,2391612.498,1999,5800
2504937.013,2415584.872,,
2500356.129,2394588.515,,
2508820.897,2388982.426,,
2504366.851,2405912.842,,
2498262.209,2414874.9,2016,6500
2501345.224,2404529.827,,
2499659.724,2416920.5,2011,18000
2511876.945,2412676.377,2019,16000
2511376.376,2403448.024,2008,10000
2503366.49,2403039.687,,
2509427.059,2395556.54,,
2582911.081,2334974.576,,
2523292.675,2406596.943,,
2498189.476,2405618.032,,
2506751.414,2394247.141,2007,17000
2477771.222,2453831.198,2018,2600
2486532.655,2409292.447,1991,26000
2510260.483,2390400.638,,
2496633.167,2421041.766,1993,23000
2509638.451,2398746.179,,
2535960.184,2569377.426,,
2496728.787,2407911.341,,
2538777.815,2576733.17,,
2506075.138,2415633.102,,
2504427.69,2404040.376,2020,10000
2510138.321,2409416.177,1996,14000
2496439.519,2409155.127,,
2518247.968,2383203.478,1990,11000
2521829.616,2403059.69,1991,21000
2496151.731,2409420.883,2020,4600
2443363.521,2375895.055,,
2511570.383,2404868.174,2020,13000
2499412.978,2404780.313,,
2496173.398,2407180.47,1999,440
2345820.082,2714339.9,,
2519641.949,2389043.86,,
2500750.161,2409055.144,,
2498031.921,2410578.815,1985,8500
2502466.411,2404091.543,,
2511546.598,2414783.94,,
2480444.428,2403417.188,,
2501691.345,2392170.328,,
2485100.922,2411979.437,2001,7900
2500869.189,2417778.223,2020,9200
2524936.266,2404258.615,1998,12000
2495182.479,2416066.761,2001,12000
2501977.804,2410475.482,,
2480866.041,2408109.965,2001,4600
2506159.815,2416211.191,1992,18000
2501690.15,2391774.551,,
2488475.917,2413153.396,1997,5200
2508447.205,2405855.286,1990,14000
2515915.88,2409189.666,1989,13000
2499746.35,2407869.568,2001,12000
2505565.532,2411519.117,,
2512843.73,2390979.03,1995,13000
2505757.918,2425694.878,,
2504421.309,2416383.202,,
2511396.87,2412657.545,,
2498331.96,2408350.667,,
2518876.013,2366554.91,,
2506024.56,2416049.595,,
2512534.758,2399722.405,,
2443136.287,2371667.568,,
2495387.957,2407388.644,,
2531687.674,2415262.379,,
2500559.865,2407670.418,,
2518536.471,2389946.605,,
2494645.811,2426121.528,,
2503255.596,2396224.834,2009,5400
2517719.908,2390927.048,,
2520714.342,2403522.163,1985,20000
2491665.476,2414584.568,,
2521384.18,2405363.933,,
2503420.809,2416242.738,,
2504792.12,2405394.713,,
2408079.595,2438528.81,,
2499212.371,2413560.816,,
2480447.938,2403934.638,,
2500861.394,2396461.806,,
2503260.183,2409711.361,2020,7100
2510562.577,2372943.507,,
2503710.499,2393878.687,,
2481204.957,2402993.808,,
2498155.686,2423284.065,,
2395571.95,2437262.905,,
2507421.291,2422037.272,,
2485040.12,2408751.317,1998,19000
2490114.95,2421314.312,,
2527657.219,2415764.733,2007,18000
2495805.514,2410196.062,,
2524133.02,2388216.507,1992,27000
2540421.317,2579428.49,2014,1800
2500772.414,2393718.212,,
2513048.617,2391376.387,,
2496898.349,2408135.218,1993,11000
2477665.532,2596718.365,,
2498709.15,2408228.906,,
2507797.833,2387867.468,,
2504467.918,2405524.121,1996,48000
2510952.98,2380651.023,,
2500512.788,2400150.471,1998,2600
2496223.505,2409069.578,,
2498114.174,2402238.819,2009,3800
2497626.654,2409961.37,,
2499955.838,2401888.23,,
2484213.147,2347939.586,,
2501294.941,2396184.766,,
2480056.549,2413681.109,1997,7800
2518786.195,2445587.077,,
2484789.895,2412820.21,1997,11000
2492093.99,2411009.947,,
2436279.441,2525358.921,,
2519314.963,2387309.954,,
2507945.675,2422030.88,1993,11000
2519735.629,2393345.281,1993,5700
2510772.008,2398971.261,,
2518876.013,2366554.91,,
2512330.529,2398373.043,1995,19000
2494478.678,2414277.234,2017,7800
2499342.697,2414711.455,2001,7100
2526825.525,2415023.156,1999,20000
2505220.665,2422596.721,2020,28000
2492704.813,2420879.389,,
2505539.23,2423220.335,,
2510468.538,2372218.885,,
2502001.179,2420668.425,,
2485755.426,2409012.231,,
2488475.491,2413152.486,1997,12000
2504219.31,2407853.095,1997,11000
2525013.759,2413204.047,,
2499923.208,2427966.532,,
2512329.92,2409865.949,,
2498943.564,2398027.24,,
2511160.425,2398499.373,1998,4800
2510569.239,2390421.566,,
2500519.395,2400287.744,2018,45000
2474806.254,2597210.102,2014,2000
2511200.234,2373342.323,1999,2200
2398204.474,2440917.798,2014,6200
2388268.603,2513874.398,2014,170
2316873.222,2565215.195,1998,210
2499067.485,2412740.823,,
2477751.187,2596731.838,,
2484724.078,2411710.015,1991,11000
2521703.654,2405036.759,,
2509541.944,2388121.724,,
2503152.956,2396429.765,,
2485833.677,2411512.64,1991,7100
2503915.523,2405846.41,1995,39000
2506167.397,2416029.721,,
2505890.517,2415894.013,,
2492480.033,2423026.362,,
2504033.714,2406312.714,,
2504649.401,2405393.635,1997,11000
2500685.967,2422536.348,,
2503475.796,2403762.2,,
2508145.859,2397285.975,,
2496533.033,2408391.696,,
2497823.706,2416163.219,1986,12000
2500958.334,2404511.404,,
2515384.335,2407333.376,,
2501383.096,2403281.26,,
2509234.451,2412531.475,,
2509110.411,2421799.822,,
2489777.893,2424358,,
2494867.177,2407266.649,,
2506838.521,2389606.402,,
2518587.571,2366779.461,,
2472883.823,2571001.083,,
2498006.468,2409500.529,,
2484546.814,2419416.25,1997,10000
2485380.665,2347826.15,1993,9400
2495383.233,2408354.22,,
2510456.421,2396900.543,,
2520016.353,2410346.207,1997,7300
2506551.979,2415631.049,,
2496876.211,2409313.137,,
2514966.567,2392934.05,,
2502312.804,2455543.388,2013,1100
2519749.609,2409392.328,,
2516808.312,2407059.186,,
2432608.671,2526383.678,2000,2000
2512600.035,2423727.568,1998,4700
2509610.588,2411916.279,2017,84000
2588600.507,2561025.952,2014,360
2586548.683,2496362.629,2005,840
2556360.437,2379280.415,2000,990
2476256.89,2429486.733,1998,740
2304614.434,2666602.586,2018,540
2430541.035,2464509.326,1998,440
2437477.192,2494993.484,,
2681497.117,2376792.09,1998,2600
2481300.307,2409857.297,,
2485235.964,2414328.801,,
2521565.319,2385101.629,1995,10000
2500138.905,2395955.919,,
2499939.154,2403431.127,,
2501365.196,2395892.677,,
2502314.676,2423289.102,,
2501493.556,2417148.819,,
2511879.468,2412676.925,2019,16000
2509133.001,2388093.447,,
2501997.808,2406338.806,,
2502649.306,2403080.863,,
2509345.133,2400497.71,1986,8400
2502425.582,2412133.955,,
2523867.841,2406957.641,,
2504642.383,2405317.734,1989,290
2520649.185,2410679.886,,
2484539.671,2408560.092,1997,20000
2521067.841,2410117.231,1997,20000
2512285.705,2384141.948,,
2505207.264,2409168.663,2011,14000
2519892.499,2393992.042,2000,25000
2497128.717,2408626.115,,
2502290.493,2399914.552,2020,6800
2506466.4,2392287.148,1993,11000
2490273.35,2412233.4,2000,8900
2508754.824,2409578.606,1998,8300
2495957.378,2410850.771,,
2500791.426,2399431.044,,
2443195.271,2372077.576,,
2539720.587,2365199.564,,
2453518.088,2367767.155,,
2490912.311,2429298.842,1993,4400
2528989.509,2385712.367,1991,9800
2497155.756,2408741.005,,
2515215.333,2377958.522,1997,7500
2520990.513,2380291.008,,
2517944.76,2391976.264,,
2504937.013,2415584.872,,
2536469.754,2619144.621,,
2488492.211,2419013.247,,
2500676.365,2420541.825,2020,19000
2499240.169,2410155.703,,
2492558.018,2423324.274,1993,14000
2491561.838,2414547.799,2020,9100
2504250.528,2402869.48,2020,9200
2514607.73,2402265.527,,
2484922.275,2413830.376,1997,10000
2510450.603,2415936.171,1986,1700
2523376.493,2384405.754,,
2504900.131,2394926.677,,
2498148.08,2402464.19,,
2499455.241,2397682.936,,
2540527.58,2381884.137,,
2493300.421,2414281.874,,
2505021.801,2391205.898,,
2502787.664,2425670.355,,
2516878.44,2395225.022,,
2513081.175,2392435.182,,
2502932.51,2406232.52,,
2507039.529,2413393.854,,
2501626.482,2406536.517,,
2543004.027,2378677.2,,
2533492.043,2382826.294,,
2508308.449,2414110.457,,
2494805.858,2409716.057,,
2495965.81,2418267.651,,
2496122.8,2418248.501,,
2498000.079,2412925.817,,
2516849.471,2395029.843,,
2505150.411,2426159.286,,
2232568.271,2561816.106,2011,300
2501035.456,2414806.12,,
2579261.078,2372053.226,2013,6200
2524014.317,2376562.921,,
2443513.257,2378334.904,2013,20000
2502576.124,2414948.544,,
2517933.287,2397421.116,2019,
2506722.038,2426926.606,2011,22000
2519556.363,2391470.853,2012,2100
2484278.838,2415515.212,,
2500186.699,2423313.13,,
2492542.358,2407683.659,,
2501358.474,2414408.683,,
2500935.524,2413803.969,2010,6300
2604906.372,2366344.195,2011,8700
2499744.994,2413575.451,2012,9200
2504309.859,2363934.531,2011,21000
2501866.228,2427241.579,2011,20000
2500463.415,2414542.098,,
2811870.713,2416113.185,2012,620
2527136.39,2383789.818,,
2434220.416,2348932.936,2014,3700
2441183.821,2372765.189,,
2598326.888,2492263.714,2014,1700
2494700.646,2428753.117,2008,16000
2340883.81,2600879.413,2014,120
2280509.783,2343737.356,,
2518879.034,2400161.426,2009,
2498152.49,2404964.981,2011,11000
2497147.992,2417724.67,,
2733924.959,2398204.272,,
2497958.683,2410321.625,,
2383948.359,2479918.174,2010,310
2485431.437,2411608.956,,
2490388.175,2420692.816,2017,11000
2333872.787,2526116.423,2008,100
2499434.273,2411644.862,,
2496994.69,2410337.398,2018,11000
2519128.311,2408472.588,2019,56000
2501861.309,2461249.792,2011,460
2504719.729,2393471.412,2018,41000
2501231.525,2424587.291,2020,12000
2502541.254,2404568.012,,
2507546.89,2402331.91,2015,98000
2514959.915,2416648.773,,
2579261.078,2372053.226,,
2523575.874,2385511.593,,
2499219.74,2410007.552,,
2567840.63,2377794.208,2015,1200
2537576.052,2442967.801,,
2362197.18,2601313.776,2008,60
2510841.304,2380368.294,,
2491745.006,2435069.892,,
2504546.982,2393775.751,2011,36000
2526437.845,2382955.667,,
2499678.594,2413134.751,,
2499744.994,2413575.451,,
2503899.764,2420629.629,,
2482073.453,2419192.738,2013,19000
2514139.289,2412434.012,,
2532041.13,2416240.78,,
2521009.69,2380377.393,2017,
2531411.797,2331680.687,,
2497828.429,2414210.097,,
2452305.324,2428149.741,2014,2000
2508482.386,2428958.787,,
2503106.001,2406308.393,,
2511028.083,2427150.132,,
2498103.157,2402184.514,,
2499402.75,2399665.185,,
2502555.093,2420848.738,,
2496914.995,2411825.271,,
2518911.617,2389949.627,2008,26000
2517471.402,2380937.259,2010,10000
2524195.173,2333406.15,,
2508761.618,2428625.654,,
2517051.797,2392027.895,2009,
2524346.782,2379601.478,2017,21000
2443258.701,2377887.454,2014,4700
2433316.699,2524126.159,2015,4300
2500285.746,2417558.603,,
2506957.305,2402087.488,,
2502402.223,2394904.862,,
2521071.095,2390618.131,,
2513745.988,2410006.2,,
2483308.101,2414002.822,,
2508716.419,2390641.264,,
2509720.216,2392748.193,,
2487087.623,2419354.405,,
2502963.107,2403031.836,,
2504851.225,2399922.829,,
2500858.844,2413148.095,,
2461819.05,2423336.174,,
2525008.763,2401694.493,2011,13000
2336509.193,2457752.845,,
2529896.223,2410506.094,2018,1500
2445116.749,2379288.062,,
2431486.145,2381559.353,2016,6300
2441469.386,2486334.319,2013,590
2518121.877,2397384.759,2019,25000
2503101.067,2404851.151,2018,7700
2516893.578,2407115.651,,
2512070.864,2370472.66,,
2529884.286,2383609.318,2020,35000
2496966.949,2413697.651,,
2505725.532,2408365.5,,
2564200.504,2319345.795,2012,1100
2510882.539,2397148.654,,
2503177.694,2409151.943,,
2631918.556,2366831.428,,
2515571.079,2401666.264,,
2492978.889,2412729.963,,
2522991.052,2333791.176,2017,1000
2462948.754,2370481.469,2014,3100
2515336.214,2357412.878,2014,3400
2442590.081,2377742.925,2014,8300
2489690.316,2421949.539,2008,17000
2518395.369,2394963.328,,
2740583.222,2469035.759,,
2498605.741,2405570.9,,
2538155.645,2380596.638,,
2503233.395,2415464.9,,
2497114.355,2411335.149,,
2295346.9,2763226.808,2013,1000
2519691.011,2413324.442,,
2502634.552,2427904.01,,
2497316.013,2410852.449,,
2502980.291,2404218.602,,
2480068.703,2414523.934,1997,17000
2505581.631,2413879.87,,
2337477.906,2460786.02,,
2501455.241,2421775.089,,
2517786.983,2385729.743,,
2513370.853,2396777.613,,
2516807.416,2394289.62,,
2503877.392,2420583.175,,
2519703.883,2389199.667,,
2519027.658,2391865.111,,
2512774.414,2390533.359,,
2484854.688,2412529.193,,
2504096.908,2404043.318,,
2527949.692,2408638.714,,
2503343.799,2410263.948,,
2502525.032,2403858.173,,
2492316.96,2416997.873,,
2729289.355,2409628.601,,
2541208.443,2378126.757,2018,570
2435191.776,2528206.53,,
2497958.683,2410321.625,2011,7600
2306575.85,2377995.027,,
2530106.274,2384997.374,2008,11000
2311898.503,2343910.096,2015,880
2498714.133,2412065.578,,
2464791.28,2424290.592,2011,7700
2435618.805,2527773.049,2015,5600
2428547.099,2541309.363,,
2501742.233,2404225.592,,
2501913.42,2420419.524,,
2499315.938,2410737.42,,
2502763.043,2404254.675,,
2507297.809,2390859.973,,
2521153.842,2391155.189,,
2371886.231,2350872.837,,
2292226.035,2343795.243,,
2473642.235,2401964.457,2008,10000
2493426.302,2423077.463,2017,10000
2511876.945,2412676.377,,
2550564.494,2381122.406,,
2525760.753,2337549.601,,
2518767.538,2410042.408,2008,
2582218.63,2372493.757,2017,2600
2402680.624,2528462.003,2016,130
2514173.759,2398002.436,,
2493147.791,2413145.294,,
2503158.775,2420040.59,,
2514516.249,2409897.145,,
2516082.234,2392764.329,,
2508805.299,2414562.24,,
2310362.935,2479842.624,2012,2800
2497126.795,2417727.687,,
2498340.175,2417913.7,,
2500196.864,2416912.174,,
2495230.168,2418797.005,,
2507395.216,2421868.216,,
2520494.49,2401128.454,,
2494051.801,2460388.893,,
2504636.424,2405267.747,,
2503993.804,2420816.255,,
2518297.802,2395912.504,,
2601286.859,2365350.608,,
2506538.427,2407513.155,,
2367333.804,2683190.755,2012,2300
2507448.163,2411647.571,,
2500287.63,2417573.015,,
2496966.949,2413697.651,,
2499120.671,2409274.069,,
2440240.946,2489240.686,2008,3800
2431357.01,2416490.877,,
2483444.573,2409477.228,,
2523223.431,2380030.662,2010,10000
2439053.031,2351212.242,2015,2800
2520015.883,2406757.969,2008,12000
2472523.561,2407400.148,,
2526125.829,2381004.526,,
2527300.514,2410956.406,2020,
2496336.862,2410115.862,,
2437952.572,2364959.194,2013,3700
2464176.522,2447856.417,,
2518543.735,2413291.016,,
2510586.399,2413720.212,,
2521258.324,2391809.797,,
2498912.396,2411299.114,,
2510403.07,2372028.961,,
2507731.462,2400720.451,,
2487426.392,2412090.661,,
2504398.661,2421218.972,,
2499486.585,2397054.636,,
2520326.4,2387522.233,,
2506099.848,2424207.644,,
2522885.225,2406529.492,,
2397662.486,2433689.411,2009,8600
2501355.471,2409874.657,,
2508758.426,2428368.431,,
2518837.823,2397673.419,2009,
